name,color,top,left,font_size,R,G,B,cluster,cluster_name
sasscore,#cf4e6a,0.4884220141584837,0.18933333333333333,101,0.8117647058823529,0.3058823529411765,0.41568627450980394,12,rain
kawaii edm,#d27c44,0.11226307376113268,0.44266666666666665,101,0.8235294117647058,0.48627450980392156,0.26666666666666666,13,edm
classic k-pop,#ac8216,0.21849737382964146,0.554,101,0.6745098039215687,0.5098039215686274,0.08627450980392157,1,pop
welsh indie,#9c842c,0.4412422927609043,0.2986666666666667,101,0.611764705882353,0.5176470588235295,0.17254901960784313,5,rock
lo-fi latino,#639aaa,0.5756108700616579,0.7106666666666667,101,0.38823529411764707,0.6039215686274509,0.6666666666666666,10,lo-fi beats
drumfunk,#c986b3,0.08677780315140443,0.6833333333333333,101,0.788235294117647,0.5254901960784314,0.7019607843137254,2,deep house
gothabilly,#ca6034,0.34400548070335696,0.234,101,0.792156862745098,0.3764705882352941,0.20392156862745098,6,modern rock
men chika,#ce7706,0.1341858871888559,0.41533333333333333,101,0.807843137254902,0.4666666666666667,0.023529411764705882,1,pop
proto-techno,#a97188,0.22580497830554921,0.5833333333333334,101,0.6627450980392157,0.44313725490196076,0.5333333333333333,13,edm
folclor colombiano,#8d941f,0.5963005252340717,0.7286666666666667,101,0.5529411764705883,0.5803921568627451,0.12156862745098039,8,musica mexicana
trap cristao,#9c8f05,0.35985384791048186,0.682,101,0.611764705882353,0.5607843137254902,0.0196078431372549,7,dance pop
alternative ccm,#779621,0.531719570678237,0.3253333333333333,101,0.4666666666666667,0.5882352941176471,0.12941176470588237,11,classic rock
burmese pop,#978b08,0.39730532084950904,0.478,101,0.592156862745098,0.5450980392156862,0.03137254901960784,1,pop
canto popular uruguayo,#6d960f,0.7587120347111213,0.626,101,0.42745098039215684,0.5882352941176471,0.058823529411764705,9,adult standards
afrobeat brasileiro,#ab846e,0.3525005709065997,0.6153333333333333,101,0.6705882352941176,0.5176470588235295,0.43137254901960786,13,edm
antilliaanse rap,#a09109,0.3211235441881708,0.742,101,0.6274509803921569,0.5686274509803921,0.03529411764705882,7,dance pop
auteur-compositeur-interprete quebecois,#709310,0.658141128111441,0.488,101,0.4392156862745098,0.5764705882352941,0.06274509803921569,11,classic rock
chaotic hardcore,#da4761,0.4810687371546015,0.106,101,0.8549019607843137,0.2784313725490196,0.3803921568627451,12,rain
japanese math rock,#b7766e,0.3495775291162366,0.318,101,0.7176470588235294,0.4627450980392157,0.43137254901960786,5,rock
musica juiz-forana,#948a11,0.46928522493720026,0.49466666666666664,101,0.5803921568627451,0.5411764705882353,0.06666666666666667,1,pop
emo punk,#ba712d,0.44010047956154374,0.23466666666666666,101,0.7294117647058823,0.44313725490196076,0.17647058823529413,5,rock
avant-garde metal,#c05e6d,0.4596939940625714,0.15533333333333332,101,0.7529411764705882,0.3686274509803922,0.42745098039215684,12,rain
dutch singer-songwriter,#629c10,0.6398721169216716,0.48333333333333334,101,0.3843137254901961,0.611764705882353,0.06274509803921569,11,classic rock
freak folk,#7d8248,0.6637588490522951,0.3426666666666667,101,0.49019607843137253,0.5098039215686274,0.2823529411764706,11,classic rock
russian reggae,#ad820d,0.33720027403516784,0.64,101,0.6784313725490196,0.5098039215686274,0.050980392156862744,7,dance pop
turin indie,#a98132,0.35236355332267644,0.356,101,0.6627450980392157,0.5058823529411764,0.19607843137254902,5,rock
thrash core,#e23858,0.4771408997488011,0.154,101,0.8862745098039215,0.2196078431372549,0.34509803921568627,12,rain
nz indie,#9e833e,0.40908883306691024,0.30533333333333335,101,0.6196078431372549,0.5137254901960784,0.24313725490196078,5,rock
teen pop,#998f03,0.30066225165562915,0.542,101,0.6,0.5607843137254902,0.011764705882352941,1,pop
kenyan pop,#ae8811,0.3285224937200274,0.6666666666666666,101,0.6823529411764706,0.5333333333333333,0.06666666666666667,7,dance pop
vlaamse rap,#968a08,0.558255309431377,0.7126666666666667,101,0.5882352941176471,0.5411764705882353,0.03137254901960784,8,musica mexicana
czech classical,#209f9d,0.9733729161909112,0.198,101,0.12549019607843137,0.6235294117647059,0.615686274509804,4,classical
necrotrap,#bf7712,0.24772779173327245,0.5186666666666667,101,0.7490196078431373,0.4666666666666667,0.07058823529411765,1,pop
cumbia salvadorena,#a18f08,0.36592829413108013,0.7933333333333333,101,0.6313725490196078,0.5607843137254902,0.03137254901960784,7,dance pop
salsa cubana,#be8106,0.5808175382507422,0.7093333333333334,101,0.7450980392156863,0.5058823529411764,0.023529411764705882,8,musica mexicana
folklore boliviano,#9b8811,0.5985841516327929,0.598,101,0.6078431372549019,0.5333333333333333,0.06666666666666667,8,musica mexicana
canadian house,#b28bb2,0.061429550125599454,0.844,101,0.6980392156862745,0.5450980392156862,0.6980392156862745,2,deep house
grindcore,#e6298c,0.49458780543503084,0.09533333333333334,101,0.9019607843137255,0.1607843137254902,0.5490196078431373,12,rain
asheville indie,#908a3c,0.4851792646722996,0.464,101,0.5647058823529412,0.5411764705882353,0.23529411764705882,5,rock
musica popular paraense,#a98b10,0.38314683717743775,0.5953333333333334,101,0.6627450980392157,0.5450980392156862,0.06274509803921569,1,pop
neo-traditional country,#80930f,0.4675953414021466,0.456,101,0.5019607843137255,0.5764705882352941,0.058823529411764705,11,classic rock
funk melody,#c07d07,0.13249600365380224,0.7126666666666667,101,0.7529411764705882,0.49019607843137253,0.027450980392156862,7,dance pop
nordic folk metal,#d26243,0.2435259191596255,0.138,101,0.8235294117647058,0.3843137254901961,0.2627450980392157,6,modern rock
bolero cubano,#6b8c0e,0.8018725736469514,0.5926666666666667,101,0.4196078431372549,0.5490196078431373,0.054901960784313725,9,adult standards
nuevo folklore argentino,#83964b,0.5266955926010505,0.644,101,0.5137254901960784,0.5882352941176471,0.29411764705882354,8,musica mexicana
electronic djent,#ca6f8b,0.19410824389129938,0.19933333333333333,101,0.792156862745098,0.43529411764705883,0.5450980392156862,12,rain
jazz metal,#bc6875,0.44133363781685314,0.18666666666666668,101,0.7372549019607844,0.40784313725490196,0.4588235294117647,12,rain
vancouver punk,#da5728,0.3747430920301439,0.20066666666666666,101,0.8549019607843137,0.3411764705882353,0.1568627450980392,6,modern rock
argentine metal,#dc5c26,0.38876455811829186,0.198,101,0.8627450980392157,0.3607843137254902,0.14901960784313725,6,modern rock
dutch dnb,#d87e99,0.09828728020095913,0.6193333333333333,101,0.8470588235294118,0.49411764705882355,0.6,2,deep house
norwegian trap,#8f9a04,0.33350079926923953,0.7266666666666667,101,0.5607843137254902,0.6039215686274509,0.01568627450980392,7,dance pop
cumbia editada,#aa9133,0.11669330897465174,0.8033333333333333,101,0.6666666666666666,0.5686274509803921,0.2,7,dance pop
latin ska,#d27213,0.3109842429778488,0.4866666666666667,101,0.8235294117647058,0.4470588235294118,0.07450980392156863,1,pop
nashville americana,#7b950c,0.5655172413793104,0.4226666666666667,101,0.4823529411764706,0.5843137254901961,0.047058823529411764,11,classic rock
latin tech house,#d382c8,0.0,0.948,101,0.8274509803921568,0.5098039215686274,0.7843137254901961,2,deep house
children's choir,#509a2c,0.7146837177437771,0.37133333333333335,101,0.3137254901960784,0.6039215686274509,0.17254901960784313,11,classic rock
cdmx indie,#a18734,0.29399406257136335,0.37,101,0.6313725490196078,0.5294117647058824,0.20392156862745098,5,rock
chanson humoristique,#68840a,0.7786252569079699,0.7126666666666667,101,0.40784313725490196,0.5176470588235295,0.0392156862745098,9,adult standards
chinese minyao,#6c9c1b,0.5977620461292532,0.4046666666666667,101,0.4235294117647059,0.611764705882353,0.10588235294117647,11,classic rock
manipuri pop,#869a0b,0.41845170130166703,0.542,101,0.5254901960784314,0.6039215686274509,0.043137254901960784,1,pop
instrumental acoustic guitar,#43afbd,0.783055492121489,0.52,101,0.2627450980392157,0.6862745098039216,0.7411764705882353,10,lo-fi beats
drone metal,#a26dad,0.5122630737611327,0.09066666666666667,101,0.6352941176470588,0.42745098039215684,0.6784313725490196,3,sleep
elephant 6,#948446,0.5458323818223338,0.30666666666666664,101,0.5803921568627451,0.5176470588235295,0.27450980392156865,5,rock
dub techno,#8c91cf,0.13815939712263073,0.7066666666666667,101,0.5490196078431373,0.5686274509803921,0.8117647058823529,2,deep house
trinibad,#a49606,0.44261246860013703,0.7626666666666667,101,0.6431372549019608,0.5882352941176471,0.023529411764705882,8,musica mexicana
belarusian pop,#ab8718,0.25188399177894494,0.5106666666666667,101,0.6705882352941176,0.5294117647058824,0.09411764705882353,1,pop
chinderlieder,#70860d,0.6154829869833295,0.748,101,0.4392156862745098,0.5254901960784314,0.050980392156862744,9,adult standards
experimental bass,#b6825d,0.20063941539164193,0.6413333333333333,101,0.7137254901960784,0.5098039215686274,0.36470588235294116,13,edm
musica sarda,#7a8d11,0.658141128111441,0.41733333333333333,101,0.47843137254901963,0.5529411764705883,0.06666666666666667,11,classic rock
azeri pop,#ab880a,0.3405800411052752,0.5646666666666667,101,0.6705882352941176,0.5333333333333333,0.0392156862745098,1,pop
belgian singer-songwriter,#6c9204,0.7638730303722311,0.49466666666666664,101,0.4235294117647059,0.5725490196078431,0.01568627450980392,9,adult standards
korean talent show,#819622,0.6173098881023065,0.304,101,0.5058823529411764,0.5882352941176471,0.13333333333333333,11,classic rock
hinos ccb,#4fa446,0.7037679835578899,0.324,101,0.30980392156862746,0.6431372549019608,0.27450980392156865,0,easy listening
brazilian classical,#33a19e,0.9024891527746061,0.362,101,0.2,0.6313725490196078,0.6196078431372549,4,classical
danish modern jazz,#5f9890,0.6823018954099109,0.52,101,0.37254901960784315,0.596078431372549,0.5647058823529412,10,lo-fi beats
icelandic folk,#649924,0.6494176752683261,0.44533333333333336,101,0.39215686274509803,0.6,0.1411764705882353,11,classic rock
jump blues,#6a811c,0.7896780086777803,0.6493333333333333,101,0.41568627450980394,0.5058823529411764,0.10980392156862745,9,adult standards
orebro indie,#a97b35,0.4176295957981274,0.27666666666666667,101,0.6627450980392157,0.4823529411764706,0.20784313725490197,5,rock
tulsa indie,#a4821f,0.32993834208723455,0.30533333333333335,101,0.6431372549019608,0.5098039215686274,0.12156862745098039,5,rock
hauntology,#7484a6,0.5898606987896781,0.26866666666666666,101,0.4549019607843137,0.5176470588235295,0.6509803921568628,3,sleep
swiss metal,#d9554b,0.27316738981502625,0.142,101,0.8509803921568627,0.3333333333333333,0.29411764705882354,6,modern rock
indie cordoba,#8d8f18,0.4681434117378397,0.512,101,0.5529411764705883,0.5607843137254902,0.09411764705882353,1,pop
czsk viral pop,#a88b10,0.23740580041105275,0.6746666666666666,101,0.6588235294117647,0.5450980392156862,0.06274509803921569,7,dance pop
trot,#8d9420,0.49910938570449875,0.3453333333333333,101,0.5529411764705883,0.5803921568627451,0.12549019607843137,11,classic rock
dutch americana,#7f920e,0.5932404658597853,0.39266666666666666,101,0.4980392156862745,0.5725490196078431,0.054901960784313725,11,classic rock
desert blues,#928d2e,0.5712719799040877,0.6166666666666667,101,0.5725490196078431,0.5529411764705883,0.1803921568627451,8,musica mexicana
dublin indie,#a0822f,0.4061657912765472,0.2866666666666667,101,0.6274509803921569,0.5098039215686274,0.1843137254901961,5,rock
new tribe,#5aa1b2,0.6466316510618862,0.562,101,0.35294117647058826,0.6313725490196078,0.6980392156862745,10,lo-fi beats
post-post-hardcore,#e25719,0.20036538022379538,0.148,101,0.8862745098039215,0.3411764705882353,0.09803921568627451,6,modern rock
cedm,#b38937,0.17159168759990864,0.4653333333333333,101,0.7019607843137254,0.5372549019607843,0.21568627450980393,13,edm
irish indie rock,#ab7d30,0.32486869148207353,0.25466666666666665,101,0.6705882352941176,0.49019607843137253,0.18823529411764706,5,rock
doujin,#b28169,0.20443023521351908,0.512,101,0.6980392156862745,0.5058823529411764,0.4117647058823529,13,edm
musica maranhense,#9a8703,0.5205298013245033,0.586,101,0.6039215686274509,0.5294117647058824,0.011764705882352941,8,musica mexicana
rock viet,#a18216,0.4513815939712263,0.314,101,0.6313725490196078,0.5098039215686274,0.08627450980392157,5,rock
miami indie,#ad7b2a,0.3214889244119662,0.3293333333333333,101,0.6784313725490196,0.4823529411764706,0.16470588235294117,5,rock
musicas espiritas,#499d40,0.7397579356017355,0.458,101,0.28627450980392155,0.615686274509804,0.25098039215686274,9,adult standards
indie siciliano,#898f23,0.4794245261475223,0.45,101,0.5372549019607843,0.5607843137254902,0.13725490196078433,11,classic rock
kompa gouyad,#aa981d,0.12765471568851336,0.6693333333333333,101,0.6666666666666666,0.596078431372549,0.11372549019607843,7,dance pop
rosary,#47a427,0.7703128568166248,0.23466666666666666,101,0.2784313725490196,0.6431372549019608,0.15294117647058825,0,easy listening
korean dream pop,#859355,0.5081068737154602,0.31,101,0.5215686274509804,0.5764705882352941,0.3333333333333333,5,rock
german post-hardcore,#d46222,0.19155058232473168,0.16133333333333333,101,0.8313725490196079,0.3843137254901961,0.13333333333333333,6,modern rock
dutch trap,#99930d,0.3318565882621603,0.7526666666666667,101,0.6,0.5764705882352941,0.050980392156862744,7,dance pop
guitarra mexicana,#31aeb2,0.7231331354190454,0.7346666666666667,101,0.19215686274509805,0.6823529411764706,0.6980392156862745,10,lo-fi beats
swedish synth,#bb865b,0.0955012559945193,0.52,101,0.7333333333333333,0.5254901960784314,0.3568627450980392,13,edm
synth punk,#c3655a,0.2546700159853848,0.31666666666666665,101,0.7647058823529411,0.396078431372549,0.35294117647058826,6,modern rock
turkce remix,#ac9446,0.1204841287965289,0.7453333333333333,101,0.6745098039215687,0.5803921568627451,0.27450980392156865,13,edm
dark jazz,#5c91af,0.6279972596483215,0.24133333333333334,101,0.3607843137254902,0.5686274509803921,0.6862745098039216,3,sleep
french baroque,#2b9f69,0.901941082438913,0.22466666666666665,101,0.16862745098039217,0.6235294117647059,0.4117647058823529,0,easy listening
glasgow indie,#b07c2d,0.2880566339346883,0.2673333333333333,101,0.6901960784313725,0.48627450980392156,0.17647058823529413,5,rock
swedish electronic,#b28fc5,0.05973966659054579,0.794,101,0.6980392156862745,0.5607843137254902,0.7725490196078432,2,deep house
sudanese hip hop,#8a9305,0.4711121260561772,0.7346666666666667,101,0.5411764705882353,0.5764705882352941,0.0196078431372549,8,musica mexicana
nz singer-songwriter,#789417,0.5825074217857958,0.37,101,0.47058823529411764,0.5803921568627451,0.09019607843137255,11,classic rock
cumbia surena,#c38e06,0.34505594884676866,0.5393333333333333,101,0.7647058823529411,0.5568627450980392,0.023529411764705882,1,pop
kurdish folk,#858c13,0.6609271523178808,0.48,101,0.5215686274509804,0.5490196078431373,0.07450980392156863,11,classic rock
swedish doom metal,#b57750,0.41004795615437317,0.11866666666666667,101,0.7098039215686275,0.4666666666666667,0.3137254901960784,5,rock
gainesville indie,#a47f33,0.43215345969399405,0.31,101,0.6431372549019608,0.4980392156862745,0.2,5,rock
progressive sludge,#c2658b,0.44188170815254624,0.11066666666666666,101,0.7607843137254902,0.396078431372549,0.5450980392156862,12,rain
italian progressive rock,#88884c,0.6054350308289563,0.304,101,0.5333333333333333,0.5333333333333333,0.2980392156862745,11,classic rock
huayno peruano,#ad8a0c,0.6159853847910481,0.5873333333333334,101,0.6784313725490196,0.5411764705882353,0.047058823529411764,8,musica mexicana
indie curitibano,#8f8f18,0.41730988810230646,0.49,101,0.5607843137254902,0.5607843137254902,0.09411764705882353,1,pop
nordic folk,#5c9f46,0.7135419045444166,0.2986666666666667,101,0.3607843137254902,0.6235294117647059,0.27450980392156865,0,easy listening
danish electropop,#959351,0.22324731673898152,0.5553333333333333,101,0.5843137254901961,0.5764705882352941,0.3176470588235294,13,edm
nova canco,#5c9621,0.7978077186572277,0.5106666666666667,101,0.3607843137254902,0.5882352941176471,0.12941176470588237,9,adult standards
melanesian pop,#a18f07,0.2023292989266956,0.6633333333333333,101,0.6313725490196078,0.5607843137254902,0.027450980392156862,7,dance pop
new wave of thrash metal,#f14336,0.3209408540762731,0.166,101,0.9450980392156862,0.2627450980392157,0.21176470588235294,6,modern rock
doomgaze,#8b80ac,0.444119662023293,0.06533333333333333,101,0.5450980392156862,0.5019607843137255,0.6745098039215687,3,sleep
ska jazz,#a0885c,0.5002511989038593,0.724,101,0.6274509803921569,0.5333333333333333,0.3607843137254902,8,musica mexicana
musica nicaraguense,#968f08,0.5345969399406257,0.61,101,0.5882352941176471,0.5607843137254902,0.03137254901960784,8,musica mexicana
